Link,Title,Comment,Likes
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,"Actually, Costco takes a loss selling the chickens at $4.99 and it's raising its own chickens in order to cut down on the loss. I used to buy it until I discovered Smart & Final's chicken, which sells for $2 more but tastes a ton better.",
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,"I buy the loss leader angle, but that's not the whole story. The rotisserie chickens are smaller than most whole raw chickens you buy at the grocery store, even when factoring in for cooking weight loss.",
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,"It's simple. You have to have a membership to shop there. Basic membership is $50 a year. Let's say 50,000,000 people buy a membership. That's $2,500,000,000 a year not including store sales.",2
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,Costco is the only place you get both quantity and quality. Their Kirkland brand is legit.,46
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,"Safeway's rotisserie chickens, which cost $5 when they have them on their Friday sale, are smaller than Costco's, but fully cooked and tender, and of much better quality than Costco's.  There is a type of chicken which is killed one year after laying eggs, and my guess is that's what Costco buys.  They inject them with lots of brine to tenderize it and slap seasoning on them, but it is often under-cooked and just unhealthy food.  ""You get what you pay for.""",4
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,"I had this very conversation with my Mother earlier today.  I told her that I am going to post my recipe for Crock Pot rotisserie chicken.  She told me how much it cost at Costco, and I wondered why anyone would even bother cooking.",3
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,"Not lucky enough to have a Costco, but Sam's sells huge rotisserie chickens for cheap.  I'm just wondering why they don't fry chicken. If they had a good deal on fried chicken, I'd be in there a lot more.",
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,At least now I know that I’m not the only family that goes to buy one thing but leaves with 40 other things ,
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,"I'm a butcher, and the only reason for selling cooked/marinaded meat is because it's no longer fresh. We do this to hide that fact and still make a small profit.",60
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,"Vertical integration in the food industry is driving farmers out of business. Costco, Tyson, Smithfield, etc. externalize the costs of production (barn, feed, electricity, labor), putting all of those burdens on the farmer and then only pay $0.20/bird. Not to mention the dangerous/unhealthy working and living conditions in those barns. Please don’t turn your nose up at farmers charging $15-$20/bird. That’s the actual cost to produce a good bird. It’s time Americans start to appreciate our farmers more by paying just a bit more for good food that doesn’t destroy our environment. Source: I’m a farmer...",16
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,"They are really good flavored so I like them.  Since I only like the white meat, the dark has to go to make soup.  When my husband was alive, he liked the dark so they were just right for the two of us.  Now, I have to find someone to share or do soup.",1
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,Does not matter how it looks - I bet it taste Awesome ,
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,The major reason is that the raw chickens that are used are at their expiry date. They would have to be thrown out or turned into chicken feed or dog food anyway.,
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,I live in India and 3 pound cooked chicken costs more than 4.99$. So it’s a wonderful price for a developed nation,
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,We all go to Costco basically to save money. They make money out of us by charging membership fee while we try to take advantage of their low prices. This includes getting their money losing rotisserie chicken and hot dogs. They work hard to cut costs by strangling and sucking the blood off their suppliers and vendors on our behalf. It's a win-win.,
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,I don’t think I’ve ever gone to Costco without buying chicken,160
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,"COSTCO !!!
EL MEJOR SÚPER MERCADO EN MÉXICO !!!
CALIDAD EXTENSAS VARIEDADES EN SUS PRODUCTOS !!!
LO MEJOR DE LO MEJOR ES COSTO !!!",
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,"Tortillas, Doritos, hot sauce, Arizona ice tea, roast chicken, brings back memories of when I use to live in my car.",65
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,Terrible what costco has done to their chicken in Washington state; particularly the Bellingham location. We used to buy it there for years. But they changed the spicing somehow and the chicken literally keeps us up all night like we had 3 espressos. What the heck did they change or use to make the chicken inedible if you intend to sleep at all??,
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,"I've never been inside of a Costco, even for $4.99 rotisserie chicken...but it's a distinct possibility.",1
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,I love just about everything about Costco. Yeah well just about everything in the place is a big bargain.,4
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,Real shoppers will speedrun their grocery mission and only get chicken and hotdogs...,142
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,"Shelf life on the chicken is 2 hours max. If there's left over chicken, they're harvested to make chicken salad, soup, enchilada, pot tie and white bean chili. Quarter legs are sold separately. 8 pieces in an aluminum tray for 4.99.",
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,"We drive an hour and a half one way every 6 to 8 weeks to our nearest Costco to stock up on groceries, including that chicken.",1
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,"I have a question, Does Cosco chicken farms chickens get to go out in the sun, move freely or is it as a chicken farm picture in this video shows?",
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,Ive been told they add more saline to make sure they are 3 pounds and cook till 165 internal temp.  This gives it a juicy meat but often a different texture due to the added sailine.  I often cook mine a bit longer when I get home to make it more well done.  Other Chickens from my local stores are better cooked with less saline in my opinion.,1
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,Idk if it’s just the Costco I go to but I always felt that the rotisserie chicken tasted like old dishwater :p,
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,"Let’s be honest, they’d make the same amount of sales if it was $7.50",6
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,"I have been saying for years. Costco’ rotisserie chicken cost $100 each. Because every time I go buy a rotisserie chicken, I end up spending over 100 bucks.",
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,I stopped buying the chicken bc on at least two occasions I got a raw ones and I’d have to throw it it in fear of salmonella. It was frustrating when I was preparing a quick meal and just when I’d opened it up it was raw inside.,
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,Just remember everyone out there when shopping at cosco. Shop for quality stuff not quantity stuff. Value for what it's worth make sense.,
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,"I recommend going to Wegmans / Publix if they're in your area. I've worked for them too, with both being amazing companies to work for with good food.",
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,"These are otherwise known in the industry as 'Loss Leaders'. While they don't make much profit on their own, their real job is to get you in the door by selling basic items for dollars less than you'd pay somewhere else. And, once they've got you...",
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,Keep in mind to buy only newly cooked one. And I don't mind to shop $300+ if their food is very yummy and fresh.,26
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,I can't hate on Costco. One of life's pleasures on this mundane realm,1
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,Costco is a must. The only place that you can get decent food at a decent price.,
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,My mom went to Costco for Cheese cake but came out with a car full with Groceries that lasted for about 2 months.,
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,This is why I'm more of an egg guy than a chicken guy.,1
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,Costco also treats its employees (and customers) with respect. Much more so than other comparable stores.,
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,"I am up with Costco in savings, I only buy their gas, whole cooked chickens, paper towels and tissue paper by far the cheapest for the quality, hot dog and soda combo don't forget their free samples.  Sure i am not their target market but heck i don't pass on a good bargain, besides i get everything else home delivery to me from Amazon so i save everywhere i can.",49
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,I think it’s higher because you can customize the chicken which is uncooked and make it more you.,
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,"Best chicken I've ever had, and so affordable.",2
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,"Ha ha. We had one of those big chicken barns for 35 years. Ours housed 50,000 chickens  . It looked exactly like in video- when they're little anyway. When we see those chickens being roasted in the stores we say they look like the 6 week old dead chickens we picked up every day. There were a time or two I almost threw up picking up squashed or flat chickens. Yes we walked barn every day many times through out the day. I do not miss those days and my husband will never eat another chicken unless we raise and butcher them ourselves. Less then 6 weeks to grow those target pound chickens fur stores.",
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,You gotta love the marketing strategy. I went for chicken and came out with two bottles of high end islay scotch whiskey and not the chicken....damn you Costco!!!,
https://www.youtube.com/watch?v=3qTZnwRbFY0&pp=ygUZY29zdGNvIHJvdGlzc2VyaWUgY2hpY2tlbg%3D%3D,This Is Why Costco Only Charges $5 For A Rotisserie Chicken,"Many businesses do the same thing by selling milk at cost. They know that many people will be attracted for cheap milk or chicken but will end up spending a lot more for things that were not on the original shopping list. By the day I don't like Costco chicken. It is too greasy and the flavor is not as good. I prefer the chicken at Walmart, it tastes better and it is less greasy in my opinion.",
